seed,radius,duration,noa,F1_score,roc_auc
1,1,4,100,0.353757225433526,0.7764686353635771
2,1,4,100,0.3419903470466559,0.7725532797209421
3,1,4,100,0.3361421088590298,0.7454898452954806
4,1,4,100,0.3625114573785518,0.7978820908448987
5,1,4,100,0.3524533517622668,0.7829681478020102
6,1,4,100,0.3473325766174801,0.7756700209757659
7,1,4,100,0.3525655644241733,0.7835688621612177
8,1,4,100,0.3467687457779779,0.7802449790272611
9,1,4,100,0.332035722463934,0.7486365903129
10,1,4,100,0.3426460401754791,0.7699151692136307
11,1,4,100,0.3292598570440396,0.7560887975686814
12,1,4,100,0.4081074925984969,0.799767005473434
13,1,4,100,0.3152048137005322,0.7470882635230127
14,1,4,100,0.3137074517019319,0.7542414376505571
15,1,4,100,0.3113250802384227,0.7445445770718598
16,1,4,100,0.3030023094688222,0.722249791957045
17,1,4,100,0.3131196679732534,0.7538221347289168
18,1,4,100,0.3437064561077566,0.7829527041163171
19,1,4,100,0.3476082004555809,0.7786260875020117
20,1,4,100,0.3423838011965025,0.7778972874977971
21,1,4,100,0.3384759233286583,0.758060813220191
22,1,4,100,0.3058877644894204,0.737582424015786
23,1,4,100,0.3611302549965541,0.777789139574652
24,1,4,100,0.4005486968449931,0.7856560538648641
25,1,4,100,0.3371350364963503,0.760901220861523
26,1,4,100,0.3252181901699587,0.780688691466461
27,1,4,100,0.3441210710128056,0.7725235327615066
28,1,4,100,0.3451124368976594,0.7907479097406784
29,1,4,100,0.2851851851851852,0.7384082821826309
30,1,4,100,0.3664367816091954,0.7681089793364194
31,1,4,100,0.3354065883436996,0.766612047622797
32,1,4,100,0.3852327447833066,0.8058734603079111
33,1,4,100,0.3432282003710575,0.7758572133859435
34,1,4,100,0.3225506167093321,0.7666550864691231
35,1,4,100,0.3308823529411764,0.7679653933154185
36,1,4,100,0.3467576791808873,0.7909556206069809
37,1,4,100,0.3644688644688644,0.794119915898849
38,1,4,100,0.3229383229383229,0.77191282987116
39,1,4,100,0.36,0.800548977357185
40,1,4,100,0.3414187643020595,0.778798081505243
41,1,4,100,0.3258655804480652,0.7619368224884124
42,1,4,100,0.3948264125255276,0.8028205920678088
43,1,4,100,0.2983019733822855,0.7551128015948816
44,1,4,100,0.3367556468172484,0.7730646823598687
45,1,4,100,0.3649299977048428,0.7729198650108576
46,1,4,100,0.3191196698762035,0.7640529853626639
47,1,4,100,0.3774532177088087,0.7836596778160014
48,1,4,100,0.3177829099307159,0.7597938958616173
49,1,4,100,0.3490025223572575,0.7664417176800682
50,1,4,100,0.3643054277828886,0.7850244839535936
1,2,4,100,0.4379865075246497,0.765947309882696
2,2,4,100,0.3996415770609319,0.7334427058902637
3,2,4,100,0.4057601631196635,0.7385594565357194
4,2,4,100,0.4457054423523343,0.7701235027052191
5,2,4,100,0.4365850498769271,0.7507695452745122
6,2,4,100,0.4290053151100987,0.760983460196365
7,2,4,100,0.4444159836065574,0.779650810886104
8,2,4,100,0.4246882793017456,0.7634456005042395
9,2,4,100,0.4107535220369652,0.7368157889832097
10,2,4,100,0.4120707596253902,0.7347611631282125
11,2,4,100,0.4228984012377514,0.7588482426291981
12,2,4,100,0.4939926647274567,0.7811415605711427
13,2,4,100,0.3909891248058001,0.7211421919811267
14,2,4,100,0.402900051786639,0.7373570399376066
15,2,4,100,0.4075549274058846,0.753333147140117
16,2,4,100,0.4077972709551657,0.7348300677656558
17,2,4,100,0.3866132575268122,0.7364614154310286
18,2,4,100,0.3933394519470303,0.75419463907007
19,2,4,100,0.4362254591513616,0.7723136395475809
20,2,4,100,0.4141752577319588,0.7443624962130388
21,2,4,100,0.4334169196251815,0.7619734695952987
22,2,4,100,0.3867973182052604,0.7330929772470602
23,2,4,100,0.4227473383536744,0.7839393024831637
24,2,4,100,0.4800719979429159,0.7807234713113677
25,2,4,100,0.4127789046653144,0.7344930127849295
26,2,4,100,0.3829134160378565,0.7507683817205704
27,2,4,100,0.4212053277067124,0.7624695525753642
28,2,4,100,0.434029546612328,0.7597420910653154
29,2,4,100,0.3709175738724727,0.7351367046025533
30,2,4,100,0.4509980682549903,0.7562903159412812
31,2,4,100,0.397205330573166,0.7454689207138532
32,2,4,100,0.4588024564994882,0.7727103339634693
33,2,4,100,0.4228109095654443,0.7697693978482756
34,2,4,100,0.4196370283326805,0.7518984752181009
35,2,4,100,0.4309520733755329,0.7638101777032394
36,2,4,100,0.4257413249211356,0.7632054505695289
37,2,4,100,0.4360672440142639,0.7683581588065811
38,2,4,100,0.4287381662559979,0.774299107062682
39,2,4,100,0.4358776664096633,0.7543855879576477
40,2,4,100,0.4186106457017657,0.7502904259622737
41,2,4,100,0.3928122643880372,0.7262902524359807
42,2,4,100,0.4525547445255474,0.7767562324351185
43,2,4,100,0.3940414507772021,0.7469436167659217
44,2,4,100,0.4060552092609082,0.7451310745304471
45,2,4,100,0.4345238095238095,0.7599836780499767
46,2,4,100,0.4169547957484953,0.7462439846860771
47,2,4,100,0.4632034632034632,0.7679048867451858
48,2,4,100,0.3989630589760207,0.7353231667848459
49,2,4,100,0.4231210922546893,0.7668011892802975
50,2,4,100,0.4464469618949536,0.7683853512305653
1,3,4,100,0.4740254667604093,0.7724496459915738
2,3,4,100,0.4410540915395284,0.754076732119233
3,3,4,100,0.434515584216183,0.7408755657262898
4,3,4,100,0.4909657320872274,0.7792665197250297
5,3,4,100,0.4591549295774648,0.7744030527409916
6,3,4,100,0.448033062911373,0.7491292920462747
7,3,4,100,0.4671047545419404,0.7634445125020589
8,3,4,100,0.4563808949826728,0.7668653893463361
9,3,4,100,0.426170562026108,0.7317807365297306
10,3,4,100,0.4457736502439792,0.7415863001490788
11,3,4,100,0.4499728745253042,0.755934981400829
12,3,4,100,0.4822218831069739,0.7546794118015328
13,3,4,100,0.3902020438411732,0.7198840583057243
14,3,4,100,0.4208294062205466,0.7271489451438485
15,3,4,100,0.4100658149438637,0.7321171075166233
16,3,4,100,0.4243470076084398,0.7276519413606295
17,3,4,100,0.4203811746402178,0.7355752396149335
18,3,4,100,0.4321711568938193,0.7587469062850359
19,3,4,100,0.4568991775814803,0.7517285643649803
20,3,4,100,0.4496280223186609,0.7473353239270147
21,3,4,100,0.462187549753224,0.7658331792306113
22,3,4,100,0.415519788507892,0.7366033605575859
23,3,4,100,0.4367816091954023,0.7367383315098675
24,3,4,100,0.5040650406504065,0.7842616466345279
25,3,4,100,0.4322674196748836,0.7419915666530126
26,3,4,100,0.4041881592116406,0.754677548209675
27,3,4,100,0.4454371410338226,0.7516737141562939
28,3,4,100,0.462032576278963,0.7688712802651951
29,3,4,100,0.4149068322981366,0.7213492697843329
30,3,4,100,0.4545948041876696,0.7638228184105148
31,3,4,100,0.4485247959824231,0.7638999203017596
32,3,4,100,0.498570435051387,0.7816707065153857
33,3,4,100,0.4665358964299725,0.7676901440363303
34,3,4,100,0.4364610415189474,0.741465766606992
35,3,4,100,0.4555815768930523,0.7522351668059666
36,3,4,100,0.4566570517686352,0.7652316350186297
37,3,4,100,0.4448034464189553,0.7498991049106548
38,3,4,100,0.4578500817311434,0.7600632360694219
39,3,4,100,0.4541592646945238,0.7541584067105005
40,3,4,100,0.4379161770466118,0.7446659590422667
41,3,4,100,0.4128865587721297,0.726867739335254
42,3,4,100,0.4775123246113007,0.7564488407701476
43,3,4,100,0.4222065617414454,0.7495889326681286
44,3,4,100,0.4400767754318618,0.7857903328650032
45,3,4,100,0.4575408937935352,0.7697818033945433
46,3,4,100,0.4354089219330855,0.7496933844844665
