seed,radius,duration,noa,F1_score,roc_auc
10,2,4,100,0.5483870967741935,0.8799337671218387
11,2,4,100,0.5665291387313048,0.8246610951154468
12,2,4,100,0.6672568610092323,0.8421827740329068
13,2,4,100,0.5787156913516313,0.8256523990968299
14,2,4,100,0.6328327291558777,0.9009105580869996
15,2,4,100,0.4779647950661698,0.7764076757593649
16,2,4,100,0.5224171539961013,0.796168286633878
17,2,4,100,0.6349657578498514,0.9010982708307588
18,2,4,100,0.5771600891569424,0.8251262932183235
19,2,4,100,0.6548448385053831,0.8785949429774474
20,2,4,100,0.6072164948453608,0.8573555734148892
21,2,4,100,0.6464299854823808,0.8727938411356491
22,2,4,100,0.5036101083032491,0.8876922153853912
23,2,4,100,0.6826798234224877,0.910891197636579
24,2,4,100,0.6572383646181538,0.8593634037271005
25,2,4,100,0.6100405679513184,0.8546224271881877
26,2,4,100,0.5652896789870827,0.8501352090583182
27,2,4,100,0.5396281155215614,0.9006629793353181
28,2,4,100,0.5486500254712176,0.8428377761240827
29,2,4,100,0.5116640746500778,0.8393355024106932
30,2,4,100,0.6441725692208629,0.8767553590373262
31,2,4,100,0.5459956009833096,0.82123197082647
32,2,4,100,0.7093142272262026,0.9185081111347356
33,2,4,100,0.6086389142633434,0.8431825241445778
34,2,4,100,0.5502023762893328,0.8019465561640958
35,2,4,100,0.5707272962149593,0.8172941644179936
36,2,4,100,0.6319242902208202,0.9006801136654995
37,2,4,100,0.5168110035659704,0.8650276114058983
38,2,4,100,0.5926598365970691,0.8773890995618694
39,2,4,100,0.5864816242611154,0.8619111866309478
40,2,4,100,0.6426085835803583,0.8425051777985553
41,2,4,100,0.6202563458155316,0.8228921709504022
42,2,4,100,0.6400704757110496,0.8379198449731
43,2,4,100,0.627979274611399,0.8516048479484097
44,2,4,100,0.6681083831573591,0.8507608861116616
45,2,4,100,0.6097308488612836,0.8558924130774457
46,2,4,100,0.5880394416698681,0.8687219092650734
47,2,4,100,0.5940921823274764,0.8822364796462379
48,2,4,100,0.6156837329876863,0.9221495323342594
49,2,4,100,0.5754753094296287,0.9007522499241444
50,2,4,100,0.6472708547888775,0.8556472788108729
1,3,4,100,0.6633856729942973,0.9310448513897348
2,3,4,100,0.6564956079519186,0.880018280445203
3,3,4,100,0.6522339935513588,0.8923682321861328
4,3,4,100,0.7046728971962617,0.9272012458449754
5,3,4,100,0.5882629107981221,0.9019793751231132
6,3,4,100,0.6638604010408694,0.8724942067287236
7,3,4,100,0.7038268264398918,0.9368680643118412
8,3,4,100,0.6808799156245292,0.8908734561351519
9,3,4,100,0.6339404361760338,0.8320889486346918
10,3,4,100,0.6659845742169054,0.8813339077437118
11,3,4,100,0.5671549252111912,0.862139833391457
12,3,4,100,0.7135663055089272,0.8708333390621996
13,3,4,100,0.6406115921678758,0.8394794043452083
14,3,4,100,0.6775054979579014,0.8947545500539149
15,3,4,100,0.6773519163763067,0.9105152433965992
16,3,4,100,0.6016158130049416,0.8564154284017658
17,3,4,100,0.7348113574484636,0.9202239950520124
18,3,4,100,0.7272583201267829,0.910208879509332
19,3,4,100,0.6564118184587268,0.8519540141405568
20,3,4,100,0.6475511469311841,0.848428119983653
21,3,4,100,0.649737302977233,0.8944975629631606
22,3,4,100,0.6875048596532152,0.8827336985534097
23,3,4,100,0.7294914186742245,0.9315111177364996
24,3,4,100,0.6522648083623693,0.9337706688796278
25,3,4,100,0.6529802335343051,0.8671719365722311
26,3,4,100,0.5706366925860343,0.8626995514673549
27,3,4,100,0.6499680918953414,0.9290261880950488
28,3,4,100,0.6365374321327522,0.8712528047017338
29,3,4,100,0.6493788819875776,0.9003548705855904
30,3,4,100,0.6740597130670802,0.9037366787095368
31,3,4,100,0.716572504708098,0.8949219790620033
32,3,4,100,0.748164747701105,0.9489082400953772
33,3,4,100,0.6823067869752845,0.8704358325219086
34,3,4,100,0.6386197116520917,0.8750648471301522
35,3,4,100,0.659016393442623,0.9156143468731248
36,3,4,100,0.6760285410657355,0.9251186602482412
37,3,4,100,0.6540503115624279,0.8786959804265795
