seed,radius,duration,noa,F1_score,roc_auc
4,2,4,100,0.6458602011864844,0.8450587396140292
5,2,4,100,0.5055058945459256,0.7787142389445685
6,2,4,100,0.6028853454821564,0.8056029255404967
7,2,4,100,0.6242315573770492,0.8533837875622047
8,2,4,100,0.5441396508728179,0.7971715982994839
9,2,4,100,0.5304381543233812,0.7908029836750985
10,2,4,100,0.5548907388137357,0.8292951964960407
11,2,4,100,0.4925219185146983,0.7784573119884015
12,2,4,100,0.5686100923232579,0.7841207134957461
13,2,4,100,0.5258933195235629,0.7758018203453078
14,2,4,100,0.5100983946141895,0.7802876676704726
15,2,4,100,0.5149685211358088,0.771421227029389
16,2,4,100,0.5029239766081871,0.7928366191749932
17,2,4,100,0.5370202868587672,0.8225687930867402
18,2,4,100,0.5137013242428216,0.7901790512042179
19,2,4,100,0.6188727042431919,0.8336042365042401
20,2,4,100,0.563659793814433,0.8235191064670129
21,2,4,100,0.5701464959746602,0.8388670067790557
22,2,4,100,0.5306859205776173,0.8069182570718195
23,2,4,100,0.5575175279148273,0.8250332538453634
24,2,4,100,0.5721265106711236,0.8141603527421712
25,2,4,100,0.5588235294117647,0.8471493721262928
26,2,4,100,0.5517329581787952,0.839795065510101
27,2,4,100,0.5736515890808387,0.813595714002601
28,2,4,100,0.5641874681609781,0.8132962842381031
29,2,4,100,0.4963711767755314,0.813874352314434
30,2,4,100,0.5326464906632324,0.841190618446769
31,2,4,100,0.5190839694656488,0.8435357900863231
32,2,4,100,0.6676049129989765,0.8557558324056534
33,2,4,100,0.5577450084823177,0.8039138010972564
34,2,4,100,0.5340122731427079,0.794791866751823
35,2,4,100,0.5159540111096758,0.8019328639819487
36,2,4,100,0.5519242902208202,0.8583501817274896
37,2,4,100,0.5461029037187978,0.8337954847442622
38,2,4,100,0.5361172351186616,0.7932084154946035
39,2,4,100,0.5456180930352095,0.8073683684143387
40,2,4,100,0.565794561154788,0.7980233476702561
41,2,4,100,0.5252576024126665,0.7700478769244139
42,2,4,100,0.61213189025925,0.826570140663005
43,2,4,100,0.5121761658031088,0.7916318221882116
44,2,4,100,0.5945808421320443,0.8174780271171628
45,2,4,100,0.5129399585921325,0.8446577941519756
46,2,4,100,0.5695991804328339,0.8207906140587486
47,2,4,100,0.5905271199388846,0.8013821997352366
48,2,4,100,0.5972780298120545,0.8113960660893526
49,2,4,100,0.5981880821743014,0.8518501215426674
50,2,4,100,0.533470648815654,0.7915266649566287
1,3,4,100,0.5776111241309273,0.8410312381854721
2,3,4,100,0.5359839728771768,0.7919074902817718
3,3,4,100,0.5415323199754337,0.7766860040258157
4,3,4,100,0.6314641744548286,0.8700322644908707
5,3,4,100,0.5921752738654147,0.8391395419345582
6,3,4,100,0.5626817694780346,0.8506306783759104
7,3,4,100,0.6473908001546193,0.8531119145319653
8,3,4,100,0.5401536838933253,0.8342896560049687
9,3,4,100,0.5281013054013914,0.8374394287781637
10,3,4,100,0.5427357154100425,0.7914508805208114
11,3,4,100,0.5215841277222352,0.7865039687620898
12,3,4,100,0.680146497787273,0.8662619679707264
13,3,4,100,0.5070598330603011,0.7724504851867937
14,3,4,100,0.5007854225573358,0.7640687990315285
15,3,4,100,0.5791715060007743,0.8178588563092195
16,3,4,100,0.5187857871205585,0.8126858421643905
17,3,4,100,0.4575651497471801,0.7441211420770169
18,3,4,100,0.538351822503962,0.8003964452944667
19,3,4,100,0.5784343588181541,0.8350480884719561
20,3,4,100,0.5331680099194048,0.7739183883765519
21,3,4,100,0.6022926285623308,0.8443558424288026
22,3,4,100,0.5660524065002721,0.8054042529629001
23,3,4,100,0.6069910250354275,0.8233267787081074
24,3,4,100,0.6525745257452574,0.8585915836279033
25,3,4,100,0.5455239258185148,0.8027908034122999
26,3,4,100,0.4877973670028485,0.8097817816580257
27,3,4,100,0.5528079132099554,0.8394438363382646
28,3,4,100,0.5215263439626826,0.7895990521146784
29,3,4,100,0.4894409937888199,0.8399235010349912
30,3,4,100,0.5775882124854594,0.868308480396065
31,3,4,100,0.544256120527307,0.8012955267482448
32,3,4,100,0.612317440692373,0.8426108294077213
33,3,4,100,0.6110631620243233,0.8315487558735712
34,3,4,100,0.5683447569526511,0.8447351212886006
35,3,4,100,0.5678376268540203,0.8428039312118549
36,3,4,100,0.5319568847730378,0.7668438012451516
37,3,4,100,0.5795830448496038,0.8457550764066039
38,3,4,100,0.6012298591110765,0.871774134576648
39,3,4,100,0.5445276898123117,0.800223281256997
40,3,4,100,0.4772424598511555,0.7634819927762511
41,3,4,100,0.536281437580731,0.8269383474830938
42,3,4,100,0.632385286310201,0.8306305076675906
43,3,4,100,0.5344922089108136,0.8109132725504323
44,3,4,100,0.6051439539347409,0.8843326747573071
45,3,4,100,0.5849573452297097,0.8130872759780837
46,3,4,100,0.5810099132589839,0.8166490183023001
47,3,4,100,0.5622459154713507,0.7884498810926795
48,3,4,100,0.6062875419299477,0.8300964818882273
49,3,4,100,0.6083339751983363,0.833021673145818
50,3,4,100,0.6054490413723511,0.8324000204417266
1,4,4,100,0.6170236626668162,0.8618801510592434
2,4,4,100,0.5020989836500221,0.7902196558513273
3,4,4,100,0.5566919608490047,0.7784552478804407
4,4,4,100,0.591180241957964,0.8447000780330741
5,4,4,100,0.5734807249873745,0.7854963444232125
6,4,4,100,0.5420890260026443,0.7689567910642459
7,4,4,100,0.5705715714047659,0.8083851674101856
8,4,4,100,0.6095062598233159,0.8138754293431867
9,4,4,100,0.4916126146276001,0.7789542233306443
10,4,4,100,0.5297077279665329,0.7694935117138584
11,4,4,100,0.5172107483899623,0.7819641699712946
12,4,4,100,0.6411325724319579,0.848592171386173
13,4,4,100,0.5447631829111447,0.7998104223436833
14,4,4,100,0.5416077388697177,0.7946950873009417
15,4,4,100,0.5595699878089327,0.7962474508579307
16,4,4,100,0.508227101701578,0.7578469241837972
17,4,4,100,0.539044224128328,0.7743075856183506
18,4,4,100,0.5096993760635281,0.7702180045665605
19,4,4,100,0.5409031413612565,0.7899842836817352
20,4,4,100,0.5463193407444279,0.7959990208305581
21,4,4,100,0.57320339659201,0.8226157085376536
22,4,4,100,0.5097798829757593,0.7679952656641841
23,4,4,100,0.5768470960094824,0.7973498125546414
24,4,4,100,0.6329295946020684,0.8406485984283538
25,4,4,100,0.5699447876236812,0.794708266769273
26,4,4,100,0.494841948474651,0.7749652164762082
27,4,4,100,0.5999627583638508,0.803049436739161
28,4,4,100,0.5518109202319729,0.7724732581430833
29,4,4,100,0.492168041180052,0.7645233273576459
30,4,4,100,0.5892589924070276,0.8556115710243581
31,4,4,100,0.487873819888066,0.7622298280826869
32,4,4,100,0.6455161684631626,0.882371024584904
33,4,4,100,0.5188964898508467,0.7636120182301435
34,4,4,100,0.6160608622147083,0.8546186399861219
35,4,4,100,0.5662637116633087,0.7894398717389909
36,4,4,100,0.5524215589810867,0.7839385298429361
37,4,4,100,0.5298482666962011,0.7749085969730747
38,4,4,100,0.5168689455517202,0.830966212862137
39,4,4,100,0.600904777667439,0.8476700441044726
40,4,4,100,0.5573492887785053,0.7884131554615623
41,4,4,100,0.5031770376862401,0.7708056835841135
42,4,4,100,0.6059315090938883,0.801959131892368
43,4,4,100,0.5217098997142697,0.8030034320679427
44,4,4,100,0.6022111663902708,0.8379996953797777
45,4,4,100,0.5815372557801042,0.8384767777717546
46,4,4,100,0.5298602994378583,0.7722734161003604
47,4,4,100,0.5782973818541084,0.7933974747805953
48,4,4,100,0.6002006241640659,0.8558204723626953
