machine_id,channel_id,raw_f1,likelihood_raw_f1,PA_f1,likelihood_PA_f1,au_roc,likelihood_au_roc
2,7,0.034587152158586654,0.46437994722955145,0.034587152158586654,0.8301507537688442,0.9574678673659723,0.9786885041560807
