machine_id,channel_id,raw_f1,likelihood_raw_f1,PA_f1,likelihood_PA_f1,au_roc,likelihood_au_roc
1,6,0.06781402517338814,0.20876826722338204,0.9923643670462157,0.9792465300727032,0.8416926770831427,0.8535130083395839
