machine_id,channel_id,raw_f1,likelihood_raw_f1,PA_f1,likelihood_PA_f1,au_roc,likelihood_au_roc
1,6,0.0005392289026691831,0.2600674915635546,0.0021551724137931034,0.9780655391120507,0.7496993368079394,0.7997668038142167
