machine_id,channel_id,raw_f1,likelihood_raw_f1,PA_f1,likelihood_PA_f1,au_roc,likelihood_au_roc
2,2,0.0,0.08751458576429405,0.0,0.9271804941908035,0.5528324371127236,0.5729741373309599
