machine_id,channel_id,raw_f1,likelihood_raw_f1,PA_f1,likelihood_PA_f1,au_roc,likelihood_au_roc
2,3,0.10357228482378326,0.2553729456384324,0.12721683613147317,0.5557851239669421,0.939184568839901,0.9398091739973777
