machine_id,channel_id,raw_f1,likelihood_raw_f1,PA_f1,likelihood_PA_f1,au_roc,likelihood_au_roc
3,1,0.021235521235521235,0.5516431924882629,0.021235521235521235,0.6659459459459459,0.9250760686200247,0.955876884104906
