machine_id,channel_id,raw_f1,likelihood_raw_f1,PA_f1,likelihood_PA_f1,au_roc,likelihood_au_roc
2,1,0.27459016393442626,0.29494712103407755,0.6331168831168831,0.8927890118275468,0.7695548679698919,0.7812575607860637
