machine_id,channel_id,raw_f1,likelihood_raw_f1,PA_f1,likelihood_PA_f1,au_roc,likelihood_au_roc
3,4,0.1231435034916888,0.21579961464354527,0.1857767636432782,0.8258664412510567,0.7722358859672961,0.7462511385828255
