machine_id,channel_id,raw_f1,likelihood_raw_f1,PA_f1,likelihood_PA_f1,au_roc,likelihood_au_roc
1,5,0.0,0.33787465940054495,0.0,0.49382716049382713,0.9279386596627976,0.9444806405151233
