machine_id,channel_id,raw_f1,likelihood_raw_f1,PA_f1,likelihood_PA_f1,au_roc,likelihood_au_roc
2,8,0.048484848484848485,0.9148264984227129,1.0,0.9669669669669669,0.9780896412965647,0.9918881597103314
