machine_id,channel_id,raw_f1,likelihood_raw_f1,PA_f1,likelihood_PA_f1,au_roc,likelihood_au_roc
3,1,0.0,0.4121212121212121,0.0,0.7403846153846154,0.8495325645050921,0.892330540338782
