machine_id,channel_id,raw_f1,likelihood_raw_f1,PA_f1,likelihood_PA_f1,au_roc,likelihood_au_roc
1,3,0.06663947797716151,0.3463587921847247,0.06663947797716151,0.9317269076305221,0.780308732624083,0.7779981475956984
