machine_id,channel_id,raw_f1,likelihood_raw_f1,PA_f1,likelihood_PA_f1,au_roc,likelihood_au_roc
3,8,0.09117206982543641,0.24396665204036858,0.09117206982543641,0.8131672597864769,0.7885758226810847,0.7687867410882393
