machine_id,channel_id,raw_f1,likelihood_raw_f1,PA_f1,likelihood_PA_f1,au_roc,likelihood_au_roc
3,9,0.020885028949545078,0.514218009478673,0.020885028949545078,0.6516129032258065,0.9143884398999561,0.945770501020535
