machine_id,channel_id,raw_f1,likelihood_raw_f1,PA_f1,likelihood_PA_f1,au_roc,likelihood_au_roc
2,5,0.07945194373505209,0.47410358565737054,0.07945194373505209,0.9206200093940817,0.8988917456982354,0.9270335145375249
