machine_id,channel_id,raw_f1,likelihood_raw_f1,PA_f1,likelihood_PA_f1,au_roc,likelihood_au_roc
3,4,0.16632443531827515,0.17572692793931732,0.7072023163228375,0.8074380165289257,0.6830573467155406,0.6821045652833307
