machine_id,channel_id,raw_f1,likelihood_raw_f1,PA_f1,likelihood_PA_f1,au_roc,likelihood_au_roc
3,11,0.02,0.2411764705882353,0.5333333333333333,0.49748743718592964,0.8578704087687175,0.9046378232461468
