machine_id,channel_id,raw_f1,likelihood_raw_f1,PA_f1,likelihood_PA_f1,au_roc,likelihood_au_roc
3,6,0.0,0.3862559241706161,0.0,0.9342723004694836,0.726353296581216,0.7601215859431791
