machine_id,channel_id,raw_f1,likelihood_raw_f1,PA_f1,likelihood_PA_f1,au_roc,likelihood_au_roc
3,6,0.08045008927669037,0.3485424588086185,0.08045008927669037,0.9563476171405687,0.8180601661997822,0.8541374483439524
