machine_id,channel_id,raw_f1,likelihood_raw_f1,PA_f1,likelihood_PA_f1,au_roc,likelihood_au_roc
1,1,0.02561287961946579,0.212792511700468,0.9942218080149114,0.9656915854098953,0.9089787934290164,0.9068223340198684
