machine_id,channel_id,raw_f1,likelihood_raw_f1,PA_f1,likelihood_PA_f1,au_roc,likelihood_au_roc
1,2,0.17569486711300467,0.48355555555555557,0.21516474791583962,0.7770609318996415,0.9372146246082363,0.9280755195250641
