machine_id,channel_id,raw_f1,likelihood_raw_f1,PA_f1,likelihood_PA_f1,au_roc,likelihood_au_roc
1,7,0.0,0.2289156626506024,0.0,0.9793751276291607,0.5703261254889428,0.8178623272496397
