machine_id,channel_id,raw_f1,likelihood_raw_f1,PA_f1,likelihood_PA_f1,au_roc,likelihood_au_roc
3,4,0.08016131023414674,0.2108145106091718,0.0803982883475971,0.8555166374781086,0.6726601756741469,0.7034794099605772
