machine_id,channel_id,raw_f1,likelihood_raw_f1,PA_f1,likelihood_PA_f1,au_roc,likelihood_au_roc
3,11,0.024612887957265534,0.28125,0.026747720364741642,0.43373493975903615,0.9321382468094518,0.9412542506970185
