machine_id,channel_id,raw_f1,likelihood_raw_f1,PA_f1,likelihood_PA_f1,au_roc,likelihood_au_roc
2,6,0.029073953440532107,0.4189723320158103,0.029073953440532107,0.8083416087388282,0.7914010494987364,0.8200962817816161
