machine_id,channel_id,raw_f1,likelihood_raw_f1,PA_f1,likelihood_PA_f1,au_roc,likelihood_au_roc
1,5,0.11377245508982035,0.2440677966101695,0.14705882352941177,0.32362459546925565,0.9345501143777005,0.937073201728374
