machine_id,channel_id,raw_f1,likelihood_raw_f1,PA_f1,likelihood_PA_f1,au_roc,likelihood_au_roc
3,7,0.02978825628882254,0.181509754028838,0.02978825628882254,0.5763612217795485,0.8212039107342741,0.8441634757214042
