machine_id,channel_id,raw_f1,likelihood_raw_f1,PA_f1,likelihood_PA_f1,au_roc,likelihood_au_roc
1,3,0.22055674518201285,0.35097493036211697,0.7688888888888888,0.9565217391304348,0.7995819522039471,0.8432729367667811
