seed,radius,duration,noa,F1_score,roc_auc
45,2,1,450,0.4324101719345207,0.7469008487508113
46,2,1,450,0.4484885872917952,0.7675960775475392
47,2,1,450,0.4435103547262661,0.7546847924579709
48,2,1,450,0.4284238793637678,0.7543006167872142
49,2,1,450,0.4370438894028163,0.7541737649282716
50,2,1,450,0.4434184877398174,0.752825130034215
1,2,5,450,0.6517911353976927,0.8428378559546844
2,2,5,450,0.6048577307171175,0.8063183110496849
3,2,5,450,0.5792303268235353,0.8002709973440485
4,2,5,450,0.6326308599185367,0.8270160447505386
5,2,5,450,0.6417420094231504,0.8546330550697874
6,2,5,450,0.6235047166232518,0.8181292112254215
7,2,5,450,0.646242602078878,0.814662100101925
8,2,5,450,0.619454863715929,0.809859536618999
9,2,5,450,0.5859955469942211,0.803129367010841
10,2,5,450,0.6614616340084666,0.8597673831271716
11,2,5,450,0.6737485670615209,0.8397348453403958
12,2,5,450,0.6528989674225567,0.852723560305686
13,2,5,450,0.65989153023468,0.8403143666889863
14,2,5,450,0.5689938554125471,0.8238585224580015
15,2,5,450,0.6735104669887279,0.8448839914963686
16,2,5,450,0.6783957815748112,0.8446752564835921
17,2,5,450,0.6402693739082002,0.8181219206742586
18,2,5,450,0.6606895509607877,0.8499144994882168
19,2,5,450,0.6643984071777811,0.8357373518102134
20,2,5,450,0.6300180650341228,0.8565412364077087
21,2,5,450,0.552808874930348,0.8169081334102632
22,2,5,450,0.6636452904297908,0.8256956536830604
23,2,5,450,0.5953530937007474,0.8126159492508216
24,2,5,450,0.543681021695955,0.7808610370149216
25,2,5,450,0.6189719130895601,0.8394573049726719
26,2,5,450,0.6524897835628879,0.8456097011699771
27,2,5,450,0.5738817689073502,0.7907231745080525
28,2,5,450,0.6040642578421933,0.7960860893095727
29,2,5,450,0.5990071424953143,0.8372647385122399
30,2,5,450,0.6366045068005753,0.8330462455754645
31,2,5,450,0.6582018532431756,0.8561263551164661
32,2,5,450,0.6324096630125863,0.8182213380065595
33,2,5,450,0.6537932440006115,0.8513125274099762
34,2,5,450,0.6239534589604149,0.8183646490314167
35,2,5,450,0.6977281865701649,0.8540728711760779
36,2,5,450,0.626832130639966,0.8486649739792345
37,2,5,450,0.665724880805227,0.8277050947563296
38,2,5,450,0.6916930881420419,0.8601933245495185
39,2,5,450,0.6493578443716947,0.8470995157700414
40,2,5,450,0.6254086636697997,0.824067742307399
41,2,5,450,0.6386319315965798,0.8410619475442112
42,2,5,450,0.5711635369920024,0.7866386677568906
43,2,5,450,0.6669197287174815,0.8357093450121699
44,2,5,450,0.6664466167322585,0.8509561835427121
45,2,5,450,0.6547510855296375,0.8311895236112486
46,2,5,450,0.6649344096871846,0.8610143673735
47,2,5,450,0.6476504116529449,0.8537528242105288
48,2,5,450,0.6129146083274524,0.7972890344441397
49,2,5,450,0.5985173231126129,0.8366232077188751
