seed,radius,duration,noa,F1_score,roc_auc
27,1,1,500,0.4280687228317119,0.7625622819209468
28,1,1,500,0.3726990692864529,0.7441501014884139
29,1,1,500,0.3740173769135291,0.7293462151136751
30,1,1,500,0.3971924029727497,0.7537472792323674
31,1,1,500,0.3831101956745623,0.7318945804683237
32,1,1,500,0.41312422616591,0.7458843392668528
33,1,1,500,0.4251347988386562,0.7689708589139851
34,1,1,500,0.4236068270614846,0.7713769849807559
35,1,1,500,0.4366776315789473,0.7672761154978539
36,1,1,500,0.4228077398106216,0.750840969390369
37,1,1,500,0.4114989733059548,0.7434251676594604
38,1,1,500,0.396039603960396,0.7327237339237301
39,1,1,500,0.43239901071723,0.7550948860881059
40,1,1,500,0.4148363033568172,0.7452034074612712
41,1,1,500,0.4013130898645876,0.7518964202190104
42,1,1,500,0.4077191541777869,0.7502738448156503
43,1,1,500,0.4401735895846249,0.7608003855651765
44,1,1,500,0.4338296112489661,0.7643600599465012
45,1,1,500,0.415032004955606,0.7451788202642585
46,1,1,500,0.4238793637678165,0.75408264590512
47,1,1,500,0.4261281681434164,0.7490601648632573
48,1,1,500,0.3937073069757814,0.754606998970256
49,1,1,500,0.3805985552115583,0.7319834967133582
50,1,1,500,0.4213564213564214,0.7548671727202022
1,1,1,1000,0.445479962721342,0.7644842791822503
2,1,1,1000,0.4514392213708842,0.7627811554430036
3,1,1,1000,0.4757872999483737,0.7775883139902289
4,1,1,1000,0.4299647229715708,0.7517965371185692
5,1,1,1000,0.4559833506763788,0.7705657543021388
6,1,1,1000,0.4426672206065641,0.7551942312957207
7,1,1,1000,0.4434800578631949,0.759092409034654
8,1,1,1000,0.4122389911101922,0.7306313940640868
9,1,1,1000,0.4306772497680651,0.7562691617441695
10,1,1,1000,0.4425346862704494,0.7582727104479497
11,1,1,1000,0.4385203554453399,0.7551061193014466
12,1,1,1000,0.4424925080086804,0.7645585958800867
13,1,1,1000,0.4577537886651442,0.7612378945774005
14,1,1,1000,0.4505232618381515,0.7661973464561178
15,1,1,1000,0.4167012879102617,0.7443739677971654
16,1,1,1000,0.4331512215235543,0.7468034604313429
17,1,1,1000,0.438025974025974,0.754020455907291
