seed,radius,duration,noa,F1_score,roc_auc
25,1,1,1000,0.4482472516075503,0.7654130697305473
26,1,1,1000,0.4365145228215767,0.7574428180113724
27,1,1,1000,0.4333125907488073,0.7619602257721135
28,1,1,1000,0.4586185438705663,0.7640178113207569
29,1,1,1000,0.4544228974385564,0.7790298246024229
30,1,1,1000,0.4536529916296373,0.7573401718958863
31,1,1,1000,0.4269222840651412,0.7517187218533472
32,1,1,1000,0.4703814742065543,0.7720687175922596
33,1,1,1000,0.4739513205592957,0.7836461684855396
34,1,1,1000,0.4325662986275926,0.7701921005300438
35,1,1,1000,0.494428394552208,0.7886533087524624
36,1,1,1000,0.4719147615599462,0.8050643190967435
37,1,1,1000,0.4516728624535316,0.7665044045252626
38,1,1,1000,0.4475756319933692,0.767518393048076
39,1,1,1000,0.4510858324715615,0.7676221418713361
40,1,1,1000,0.4244439825400125,0.7773152288287847
41,1,1,1000,0.4488953128226306,0.7707307773183619
42,1,1,1000,0.461729160210722,0.7937906235678126
43,1,1,1000,0.4570482301800869,0.7564498036543582
44,1,1,1000,0.4535016033929864,0.7657455268951224
45,1,1,1000,0.4349173553719008,0.7574618831664031
46,1,1,1000,0.455635987590486,0.7708970896726671
47,1,1,1000,0.4497775938760732,0.7561237788256125
48,1,1,1000,0.4512258197993172,0.7550921733212382
49,1,1,1000,0.4555521059712304,0.7816736556840956
50,1,1,1000,0.4636929460580913,0.7831656914469388
1,1,1,2000,0.4982873827839856,0.7759534341006266
2,1,1,2000,0.5057897695334458,0.7727183717025438
3,1,1,2000,0.5050165349475926,0.781099947977826
4,1,1,2000,0.5002805521265851,0.7871712061713114
5,1,1,2000,0.4914691142519286,0.7840289558852191
6,1,1,2000,0.4883538633818589,0.7634033795315822
7,1,1,2000,0.520481656538375,0.7836664976532937
8,1,1,2000,0.4809233010252675,0.7838494699985017
9,1,1,2000,0.5205387581735874,0.7753083731153951
10,1,1,2000,0.4940319417203698,0.7643930305174521
11,1,1,2000,0.5179010964421571,0.7843714224700014
12,1,1,2000,0.4903581267217631,0.7850114914676836
13,1,1,2000,0.5017390328733311,0.77142390572346
14,1,1,2000,0.5056016132646202,0.7692529251114573
15,1,1,2000,0.4986773231271458,0.7821774343895691
16,1,1,2000,0.4962161556141039,0.7828540472487617
17,1,1,2000,0.4698145025295109,0.7494328223872484
18,1,1,2000,0.4997761862130707,0.7736460686725625
19,1,1,2000,0.4951063111711103,0.7660048568967337
20,1,1,2000,0.5037202797202798,0.7764396833753661
21,1,1,2000,0.5229007633587787,0.7824268404231365
22,1,1,2000,0.4950895111959145,0.7801103775594717
23,1,1,2000,0.5070786516853932,0.7735468465421628
24,1,1,2000,0.5069918335384271,0.7769294498517805
25,1,1,2000,0.4911000056151384,0.7785239166344744
26,1,1,2000,0.4949761436991299,0.7739322825658292
27,1,1,2000,0.4803454270173274,0.7483099107672322
28,1,1,2000,0.4800493854874011,0.7550439375686675
29,1,1,2000,0.5028846692432645,0.7666385160770177
30,1,1,2000,0.5144716176800539,0.7820502255193392
31,1,1,2000,0.4854804350263482,0.7643266482228395
32,1,1,2000,0.4927373675060288,0.7646186196530727
33,1,1,2000,0.5181358787198204,0.7956860419743688
34,1,1,2000,0.5173805786050684,0.775705188123031
35,1,1,2000,0.4810041465874706,0.7585841078366886
36,1,1,2000,0.517020559487698,0.7914200108189288
37,1,1,2000,0.4955456570155902,0.7637604154779738
38,1,1,2000,0.5085999215642333,0.7814262300328481
39,1,1,2000,0.5047400011218938,0.7894469555111082
40,1,1,2000,0.5054574096995612,0.791000765170391
41,1,1,2000,0.495303064191456,0.7641255265335365
42,1,1,2000,0.4961985688729874,0.7818092124979023
43,1,1,2000,0.5073624097195006,0.7749634783677628
44,1,1,2000,0.5092027972027972,0.7728414342933807
45,1,1,2000,0.5139571237159446,0.7877009869828797
46,1,1,2000,0.5041043517373215,0.7660795074491251
47,1,1,2000,0.5140683559881412,0.7800150224427553
48,1,1,2000,0.5065546218487395,0.7801719340576287
49,1,1,2000,0.4872053872053872,0.7707374992698699
50,1,1,2000,0.4992712187464962,0.7660852453996136
1,1,1,3000,0.5331787439613527,0.7741682245153583
2,1,1,3000,0.5138226513124733,0.7688214341421076
3,1,1,3000,0.5340702663007769,0.7864670890369059
4,1,1,3000,0.515627417607922,0.7704689345616017
5,1,1,3000,0.5288025136739206,0.7733452177454484
6,1,1,3000,0.5287267679494101,0.7943509417915182
7,1,1,3000,0.5242094670433874,0.7679368029694921
8,1,1,3000,0.5198592257415787,0.7779591580690655
9,1,1,3000,0.5182383139691975,0.7690463143530855
10,1,1,3000,0.537919826652221,0.7797823102272035
11,1,1,3000,0.5458959537572254,0.7860858472136066
12,1,1,3000,0.5187393526405452,0.8134817645148493
13,1,1,3000,0.526417650474163,0.7763349940409237
14,1,1,3000,0.5458836273599504,0.7858990838054342
15,1,1,3000,0.5439726771714662,0.7870416422364008
16,1,1,3000,0.5059859426894261,0.7571398817712982
17,1,1,3000,0.5169547229633067,0.7725135533410944
18,1,1,3000,0.5101717815093612,0.7880291477884088
19,1,1,3000,0.5146244140549335,0.7644268152424734
20,1,1,3000,0.5187531383985476,0.7881175356008805
21,1,1,3000,0.5552157925295143,0.7835204414264362
22,1,1,3000,0.5342831700801425,0.7776493675125904
23,1,1,3000,0.5288532341200636,0.7798492598706135
24,1,1,3000,0.534503421347663,0.7932955427962771
25,1,1,3000,0.5104190874583624,0.7594442600282932
26,1,1,3000,0.5235719534362069,0.7724309359549637
27,1,1,3000,0.5231375884331387,0.7732782098369022
28,1,1,3000,0.5325247218788628,0.7847483902227704
29,1,1,3000,0.5306059197272587,0.7896942979785604
30,1,1,3000,0.5119066027524355,0.767425285526969
31,1,1,3000,0.5188766826551138,0.7784025932042511
32,1,1,3000,0.5223817077417109,0.7790721866690407
33,1,1,3000,0.5317426501917342,0.7753693165941559
34,1,1,3000,0.5271497584541063,0.7728804780966465
35,1,1,3000,0.5395855883717334,0.7814848961098471
36,1,1,3000,0.5435841905793178,0.7810847706477603
37,1,1,3000,0.5253108519074566,0.7803718118516798
38,1,1,3000,0.54492059198578,0.7866835347993852
39,1,1,3000,0.531638723634397,0.7943353027176885
40,1,1,3000,0.5083355896801145,0.7656804890528821
41,1,1,3000,0.5196601004248744,0.7821048266868211
42,1,1,3000,0.5253509687898829,0.7750026520587325
43,1,1,3000,0.5183496870895464,0.7669510836101032
44,1,1,3000,0.5276007262332445,0.8046984821244233
45,1,1,3000,0.5325589445747914,0.7893927151153782
46,1,1,3000,0.5214294010608231,0.7975314155049141
47,1,1,3000,0.5352428875556415,0.7823002413337895
48,1,1,3000,0.5229453242399723,0.7809583409545228
49,1,1,3000,0.5210233420930592,0.7913814852209922
50,1,1,3000,0.5153284107163567,0.7732305755987426
