seed,radius,duration,noa,F1_score,roc_auc
48,1,1,1000,0.4648805213613323,0.7758170708198792
49,1,1,1000,0.4632101831729276,0.7625085450162912
50,1,1,1000,0.4566390041493776,0.7832278540095043
1,1,1,2000,0.4818911786175529,0.7517513140563288
2,1,1,2000,0.4782462057335582,0.7601286608380082
3,1,1,2000,0.5220559385684659,0.7962695326297162
4,1,1,2000,0.5008416563797553,0.7743468830911451
5,1,1,2000,0.4972126808941945,0.7685896118318953
6,1,1,2000,0.4921612541993281,0.7649204598909659
7,1,1,2000,0.5069772676119739,0.7743916526001794
8,1,1,2000,0.4876463667432349,0.7798123682443914
9,1,1,2000,0.5170737159783155,0.8095397642117683
10,1,1,2000,0.4962734659568507,0.7607011691917173
11,1,1,2000,0.4921682703065563,0.7642902511317751
12,1,1,2000,0.4978917186709394,0.7637619352743452
13,1,1,2000,0.5015146415348367,0.7635406184863459
14,1,1,2000,0.5220703562626037,0.7964370155036282
15,1,1,2000,0.5058816907750323,0.7619381555449879
16,1,1,2000,0.5181904815292337,0.7909851536852397
17,1,1,2000,0.4940978077571669,0.7780121098924262
18,1,1,2000,0.4975380483437779,0.7879514828127661
19,1,1,2000,0.5012937338283271,0.7711860700326325
20,1,1,2000,0.5161398601398601,0.7871995765639048
21,1,1,2000,0.5391782667265379,0.8017300979162949
22,1,1,2000,0.4836410572983893,0.7821005190879352
23,1,1,2000,0.5017977528089888,0.7691362430103399
24,1,1,2000,0.5088936122608793,0.7770288904154039
25,1,1,2000,0.492335336066034,0.7660755218109511
26,1,1,2000,0.4836373842267752,0.7729697290198295
27,1,1,2000,0.4782145460662816,0.7522846554147677
28,1,1,2000,0.4963241483809417,0.776235884527888
29,1,1,2000,0.4958270318713941,0.7693846649255109
30,1,1,2000,0.5135741530177249,0.7912217205234477
31,1,1,2000,0.4999439399035766,0.7729178377687131
32,1,1,2000,0.512141775559419,0.7806830682335459
33,1,1,2000,0.5183604716451432,0.7851308828012932
34,1,1,2000,0.5165956492487105,0.7792189010866593
35,1,1,2000,0.5077888602487952,0.7728334381171831
36,1,1,2000,0.528929333782721,0.7854759487023228
37,1,1,2000,0.4957683741648107,0.7632939996615811
38,1,1,2000,0.5065830018488431,0.7771366593443214
39,1,1,2000,0.516632074942503,0.7781935329722149
40,1,1,2000,0.4929672555418026,0.7688211064524172
41,1,1,2000,0.5015656452695146,0.775917503233746
42,1,1,2000,0.5012298747763864,0.77635203861841
43,1,1,2000,0.5251665640221712,0.7775006030240604
44,1,1,2000,0.504055944055944,0.8118867033694471
45,1,1,2000,0.5104957570343903,0.788463154060892
46,1,1,2000,0.5027549758236816,0.7767789242193306
47,1,1,2000,0.5088102030542038,0.7765662275463036
48,1,1,2000,0.5117086834733894,0.7788370915589583
49,1,1,2000,0.5006734006734007,0.7901752470489418
50,1,1,2000,0.5257315842583249,0.7845954971862004
1,1,1,3000,0.5133140096618357,0.7710340757549885
2,1,1,3000,0.5270830910007367,0.7743683414856574
3,1,1,3000,0.5465156727090017,0.7914281481616752
4,1,1,3000,0.5111403373046572,0.764871744330637
5,1,1,3000,0.5315179021684316,0.7779714620827013
6,1,1,3000,0.5279555795480836,0.7697132833528275
7,1,1,3000,0.5300925029995742,0.7781298262096947
8,1,1,3000,0.5073287697722086,0.7675989908754027
9,1,1,3000,0.5269618249893852,0.7761503226398659
10,1,1,3000,0.5212041479647114,0.7768949356759113
11,1,1,3000,0.5418882466281311,0.7771890683367655
12,1,1,3000,0.5089050642713334,0.7655234695283603
13,1,1,3000,0.52796593768144,0.7757655849647674
14,1,1,3000,0.5554008047044259,0.8038528353256001
15,1,1,3000,0.5426531087479625,0.8008663511359013
16,1,1,3000,0.5375762724955588,0.7889288768191687
17,1,1,3000,0.5177280284576422,0.7668638031438306
18,1,1,3000,0.5202084539664158,0.7714674960393879
19,1,1,3000,0.548405842017588,0.7828988842620273
20,1,1,3000,0.5314998648074472,0.7799322445078094
21,1,1,3000,0.5422101799883878,0.7886909408731305
22,1,1,3000,0.5338960083626931,0.7783677534016387
23,1,1,3000,0.5232724876952293,0.7877932043171891
24,1,1,3000,0.5398384041442765,0.7917296910821618
25,1,1,3000,0.5196374622356495,0.7725976264768721
26,1,1,3000,0.5115829369223034,0.7783354404721408
27,1,1,3000,0.5328797309313025,0.7828385416953412
28,1,1,3000,0.5246446229913473,0.7676628180472961
29,1,1,3000,0.5203006353633969,0.7698540492278192
30,1,1,3000,0.5281428792330293,0.7855040257014038
31,1,1,3000,0.512610242921244,0.784541596949816
32,1,1,3000,0.5247804387356366,0.7676760718758491
33,1,1,3000,0.5331370802184607,0.7856291343996606
34,1,1,3000,0.5371207729468599,0.7844189805024087
35,1,1,3000,0.5247409927323334,0.7699934517254172
36,1,1,3000,0.5523242323458891,0.7979866720261163
37,1,1,3000,0.5224621780806098,0.7759064604072243
38,1,1,3000,0.5279183894277213,0.7776764408165259
39,1,1,3000,0.5463184733060341,0.7831407751150583
40,1,1,3000,0.5207132634510502,0.7690468865448009
41,1,1,3000,0.522595596755504,0.7854023319189015
42,1,1,3000,0.5180028618942646,0.7698695812325201
43,1,1,3000,0.5219809935872672,0.7815587936042913
44,1,1,3000,0.5331633638505814,0.7824109782619171
45,1,1,3000,0.5200200007692604,0.7736424194838143
46,1,1,3000,0.5186418366951876,0.7816790903586108
47,1,1,3000,0.5322237275014515,0.7956356724215883
48,1,1,3000,0.524871883789928,0.776067659216077
49,1,1,3000,0.5200958417066007,0.7684740314673368
50,1,1,3000,0.5500444581899718,0.7948896872765687
